"model","term","odds_ratio","conf_low","conf_high","p_value","exposure","n_unweighted"
"Age 20-39","smoking_statusNever",1.86927615290748,0.363908457795322,9.60184700569359,0.453704828205601,"sitting_per_60min",791
"Age 20-39","alcohol_ever",1.17911731251522,0.255784760549689,5.4354983216564,0.832634759330556,"sitting_per_60min",791
"Age 20-39","sleep_hours_weekday",1.26789286869767,1.09496869428164,1.46812628971922,0.00151015733499161,"sitting_per_60min",791
"Age 40-59","(Intercept)",0.00375653512483208,0.000700479835144711,0.0201455565686368,7.17470075789218e-11,"sitting_per_60min",897
"Age 40-59","sitting_per_60min",1.03204712837361,0.974218888708986,1.09330796962446,0.283630375420026,"sitting_per_60min",897
"Age 40-59","age",1.09180472938808,1.05106579871282,1.13412268629993,5.98194567591374e-06,"sitting_per_60min",897
"Age 40-59","sexMale",0.920892304879255,0.576720284772137,1.470457446318,0.729977420839716,"sitting_per_60min",897
"Age 40-59","race_ethnicityOther Hispanic",1.00763771309399,0.458683813034778,2.2135809723294,0.984881666605822,"sitting_per_60min",897
"Age 40-59","race_ethnicityNon-Hispanic White",0.595617319069445,0.339233362044844,1.04576975754105,0.0712041137033037,"sitting_per_60min",897
"Age 40-59","race_ethnicityNon-Hispanic Black",2.27822666383204,1.28385078933433,4.04277255185273,0.00489462360947782,"sitting_per_60min",897
"Age 40-59","race_ethnicityNon-Hispanic Asian",1.28037944723574,0.465141780143299,3.52445555073263,0.63235608163442,"sitting_per_60min",897
"Age 40-59","race_ethnicityOther/Multi-racial",0.662049253742911,0.293887969571118,1.49141598079427,0.319584520161068,"sitting_per_60min",897
"Age 40-59","education9th-11th grade",2.43126988175625,1.13059268439931,5.2282960251734,0.0229539440113388,"sitting_per_60min",897
"Age 40-59","educationHigh school/GED",1.48513256178093,0.630498613644642,3.49821344302766,0.36557011764437,"sitting_per_60min",897
"Age 40-59","educationSome college/AA",1.58884521078499,0.676338878709697,3.73249148215527,0.287983863168437,"sitting_per_60min",897
"Age 40-59","educationCollege graduate or above",0.917409724509148,0.284844478888325,2.95473728649633,0.885142527877909,"sitting_per_60min",897
"Age 40-59","pir",0.922066350029559,0.81505702161844,1.04312499776837,0.197339543067157,"sitting_per_60min",897
"Age 40-59","meets_pa_guidelineMeets guideline",0.739070498674515,0.595917971316257,0.916611393350833,0.00591061359351704,"sitting_per_60min",897
"Age 40-59","smoking_statusFormer",1.74291012535014,0.793522418167662,3.82816620614518,0.166390419904754,"sitting_per_60min",897
"Age 40-59","smoking_statusNever",1.04832058381067,0.535118000660549,2.05370786459168,0.890602207263566,"sitting_per_60min",897
"Age 40-59","alcohol_ever",0.5957689188321,0.266943448526186,1.32964718409844,0.206082865221757,"sitting_per_60min",897
"Age 40-59","sleep_hours_weekday",1.00352680143711,0.866384017985174,1.16237836836439,0.962546684469815,"sitting_per_60min",897
"Age ≥60","(Intercept)",0.00877950112574867,0.0012894449371848,0.0597773800138436,1.30819335118721e-06,"sitting_per_60min",1376
"Age ≥60","sitting_per_60min",1.11518011549594,1.07230610877032,1.15976835329577,5.03159167200354e-08,"sitting_per_60min",1376
"Age ≥60","age",1.04707011153579,1.02723766911591,1.06728545051814,2.42392089927933e-06,"sitting_per_60min",1376
"Age ≥60","sexMale",1.30451943358483,0.916703899555343,1.85640200006345,0.13971943786307,"sitting_per_60min",1376
"Age ≥60","race_ethnicityOther Hispanic",1.42371016700837,0.596413590239609,3.39856548008685,0.42615731294434,"sitting_per_60min",1376
"Age ≥60","race_ethnicityNon-Hispanic White",0.986676657216294,0.547229141526968,1.77901860851017,0.964427901333591,"sitting_per_60min",1376
"Age ≥60","race_ethnicityNon-Hispanic Black",1.66729170016155,0.856919730704297,3.24401634578171,0.132243884103094,"sitting_per_60min",1376
"Age ≥60","race_ethnicityNon-Hispanic Asian",1.33869830287536,0.364574525820957,4.91562909417723,0.660265744381473,"sitting_per_60min",1376
"Age ≥60","race_ethnicityOther/Multi-racial",1.30442321138065,0.672685686269007,2.52944272357859,0.431538139788343,"sitting_per_60min",1376
"Age ≥60","education9th-11th grade",2.71220936972502,1.69427206334535,4.34173461533654,3.23339924508507e-05,"sitting_per_60min",1376
"Age ≥60","educationHigh school/GED",1.07387025883281,0.62254603238193,1.85238885611943,0.797788477167677,"sitting_per_60min",1376
"Age ≥60","educationSome college/AA",1.11223721785055,0.674468309717421,1.83414344447141,0.676814474562454,"sitting_per_60min",1376
"Age ≥60","educationCollege graduate or above",0.778935047902413,0.467783900449034,1.29705149807061,0.336919274541441,"sitting_per_60min",1376
"Age ≥60","pir",0.813660844997483,0.739618469856009,0.895115519236433,2.27306982157048e-05,"sitting_per_60min",1376
"Age ≥60","meets_pa_guidelineMeets guideline",0.608053788702102,0.463669721232089,0.797398219086886,0.000322043668972871,"sitting_per_60min",1376
"Age ≥60","smoking_statusFormer",1.49559064016454,0.86220776944004,2.59426027255642,0.152027307207766,"sitting_per_60min",1376
"Age ≥60","smoking_statusNever",1.2530352297513,0.827196783947151,1.89809404178996,0.287050226301068,"sitting_per_60min",1376
"Age ≥60","alcohol_ever",0.698074646421307,0.385907053341218,1.26276057345175,0.234621664061343,"sitting_per_60min",1376
"Age ≥60","sleep_hours_weekday",1.11353631625489,1.01252458410654,1.22462520622417,0.0266543197765911,"sitting_per_60min",1376
